-4.997542761919462606e+01,-4.680967609549848873e+01,-4.228167479017038488e+01,-4.746117499421954022e+01
-4.065013232682924915e+00,-3.229211790603292798e+01,-5.642185993343665018e+01,-5.660560825694950893e+01
-2.290320381097704328e+01,-2.876850660935680182e+01,-4.509276923974316276e+01,-4.969932353622797194e+01
-4.351460562280233546e+01,-3.743109200874741305e+01,-4.685760845367560989e+01,-5.447988665780355433e+01
-3.863243531644375395e+01,-5.090362482430116842e+01,-3.528830531846480767e+01,-4.868799602594148723e+01
