1.159333069999663195e+02,2.214049742132793028e+02,8.538609440878516921e+01,4.953626377203875109e+01
1.124756290032903934e+02,7.814597325983797305e+01,7.470622818597306036e+01,8.657961241289997645e+01
1.159304108767668708e+02,7.774163193617323486e+01,5.875913869180923399e+01,6.052836989113002630e+01
1.762379765888805139e+02,6.722149516498288335e+01,5.223265683656195080e+01,8.318630003838146081e+01
2.260769965517053208e+02,6.214076445805504534e+01,4.632374708428405796e+01,3.577942525426962561e+01
