2.019299723816376684e+02,8.768257861798322494e+01,1.077762096156085221e+02,7.564204444109077485e+01
1.510212257373408136e+02,8.994190656633230674e+01,6.409099364227702722e+01,5.318179301444038742e+01
1.001666614610408317e+02,3.980303290690076068e+01,8.893123688146862094e+01,3.689429897249630841e+01
1.062890022726293324e+02,1.184932975967478086e+02,9.285399245102271948e+01,6.831565430274370954e+01
2.114887189141413160e+02,1.509210467441745607e+02,9.166525157921292077e+01,9.036859265782418049e+01
