3.430414000949673436e+02,4.907339052766370173e+02,4.639291922028688759e+02,1.394614523018278192e+02
7.530893301068672372e+02,3.336784812720366631e+02,2.889715014704344185e+02,1.621374207268660825e+02
6.560520300871284007e+02,5.074046560947612079e+02,2.845606235351009445e+02,5.617811058428560500e+02
7.649364534181677300e+02,4.088106295736315019e+02,7.276018771035139707e+02,8.023222630464682652e+02
5.431084991318039101e+02,2.972298920215720841e+02,5.822457325746154311e+02,2.703628301236545326e+02
