1.625547054449081372e+02,7.395079725675034865e+01,4.411427705202879679e+01,6.544549184076629444e+01
2.246615043989010303e+02,7.758640622677292242e+01,8.685481552830644603e+01,1.046495020828942444e+02
4.655860288828796456e+02,8.189672398655493168e+01,1.354952493371248181e+02,1.168666746891656629e+02
2.468201076005114771e+02,1.005426845399590690e+02,8.595817913165936375e+01,1.047964042769628605e+02
2.316695375949435913e+02,1.263366871445155226e+02,9.318946354673511223e+01,2.237768013946749193e+02
