1.268356870030152947e+02,6.149971664539917526e+01,4.651727419613889936e+01,2.726505181877543293e+01,7.534909361845129183e+01,9.679024309190951669e+01,6.681497206439195224e+01,6.230467856909788082e+01,4.830787830148741335e+01,3.947696042340062661e+01,1.031265351923345293e+02
7.578712359944512400e+01,4.611800056226904587e+01,2.998474895160595821e+01,1.102762301590286143e+02,4.410541077059692583e+01,2.374584851791063400e+01,3.472638541852949601e+01,1.162819913715848514e+02,8.291895424876389598e+01,7.819216604493227862e+01,5.930911649169632227e+01
8.651525802684555799e+01,5.239616337723421680e+01,2.929701600127561889e+01,1.584701491482598890e+01,3.784418366350659824e+01,3.262417652878423269e+01,2.613829941320636507e+01,5.200645737671303692e+01,2.732716294538670709e+01,2.916223485912212254e+01,6.147395504257078613e+01
1.582622307017258478e+01,4.807445170877449669e+01,4.072956998331452638e+01,9.502150921340803080e+00,3.145114796090466314e+01,4.096539223934992435e+01,2.339244412333893308e+01,5.050385538179384071e+01,5.828340973620989018e+01,3.439952336734341287e+01,3.255283581212255939e+01
3.950610243461569837e+01,5.524467182443072488e+01,4.992897040031178335e+01,3.614378717727215928e+01,3.700822915535939472e+01,3.190144654024173931e+01,4.270757456899679738e+01,5.060445897305743301e+01,2.652520118274233596e+01,3.071132389139779661e+01,2.783898982936696598e+01
6.323723577157637976e+01,9.985309639607633869e+01,9.937656517724028049e+01,1.988274609383540081e+01,8.188883140471071442e+01,9.827949236174080738e+01,2.545402996379860738e+01,4.429398805035743436e+01,3.642089482351356367e+01,3.426080591863844660e+01,4.439703185366994376e+01
1.522478562754181155e+02,8.969053591934284952e+01,5.640468501825678516e+01,3.709468246240378164e+01,2.876708356004359857e+01,2.523488726025333051e+01,2.150996259585572190e+01,1.952544805793639782e+01,2.878428029883200168e+01,2.463961142737812082e+01,1.928516342892760704e+01
3.437633126761212310e+01,2.113296466152081621e+01,2.520628606755168732e+01,6.064523354394312804e+01,7.532215181390695591e+01,2.545931412185768039e+01,1.665648048619474864e+01,4.119689260342098436e+01,4.439395279437895425e+01,4.897467216541544843e+01,2.624549380126889275e+01
2.282051135353949292e+02,1.133320650589901959e+02,6.180452977226099165e+01,3.925967874933448343e+01,6.120026528646111075e+01,6.254417943523242229e+01,6.292921331339245228e+01,6.256840668267554406e+01,3.732988494731201001e+01,4.074383536490819324e+01,3.796358173195654473e+01
6.857309910821118137e+01,3.295913748871222992e+01,2.467901531604713128e+01,3.547933538467252390e+01,7.418171446245493428e+01,1.559245660655422583e+01,2.204639210548721451e+01,3.362284932512709901e+01,4.102156412967974575e+01,3.674497566105858226e+01,6.061255827187766698e+01
6.433022274248460803e+01,2.327270489866382519e+01,2.644250155144928982e+01,3.763242182527683610e+01,3.706873479788782078e+01,4.187363935220497524e+01,3.016994668085067488e+01,4.200317775366632134e+01,4.580196256703106172e+01,3.159269230842952325e+01,2.465567115659685271e+01
6.835804334174903829e+01,6.296104090894240102e+01,1.839074607928379379e+01,2.568667576267238672e+01,2.451839646701098019e+01,1.764136719740010051e+01,1.799889979695362641e+01,3.300444769333322625e+01,2.271870153048181251e+01,2.737654943640176342e+01,2.091481336905671995e+01
4.181089062811813761e+01,2.654267260092158409e+01,1.439339492791509372e+02,1.266196705883094751e+02,2.766003542459634446e+01,4.006964476911446837e+01,7.430128818498180010e+01,7.317975919367059134e+01,1.233920715099219052e+02,1.498106034186868953e+02,1.585968435412934241e+02
4.362980289310736026e+01,5.217806586716326223e+01,1.122179838088774062e+01,2.366225242828176789e+01,4.763603395406021690e+01,3.217854609584789216e+01,2.560086823554243907e+01,3.478262971960479177e+01,5.994597793542029507e+01,4.380483522831625010e+01,7.617164224250768711e+01
4.370495304445426399e+01,4.311507912462501935e+01,3.343379013082463302e+01,2.537306537100790749e+01,2.575982721620789917e+01,4.152281382757940520e+01,1.741956478415765375e+01,1.755568907992090288e+01,4.439827965204133875e+01,6.168681318502776634e+01,8.201669356810597833e+01
2.153161877967625415e+01,2.922296803158037548e+01,2.176945168960186905e+01,2.136592259303288088e+01,5.116346825003245158e+01,4.657118492745043170e+01,2.475704522615657055e+01,1.964069314562666690e+01,1.142691203040282133e+01,2.344868963260295658e+01,2.795018365837955443e+01
2.610599489811948359e+01,4.645226401982617404e+01,5.997826810597414493e+01,9.046313226945211738e+01,1.758905662401192558e+02,1.278559764653445683e+02,1.647921117882987687e+02,1.556314601775399353e+02,1.904191284231442296e+02,1.118973574512796034e+02,1.631196162191179440e+02
6.194591275544127029e+01,1.669657864619097509e+01,4.964077137893006153e+01,1.102814969986265083e+02,5.868633906113285548e+01,3.267641588907081029e+01,3.787890783413866558e+01,3.121475532856855040e+01,2.660948562964160402e+01,4.621607925599008837e+01,4.346733291744899219e+01
2.371404807065015774e+01,5.855896832105315752e+01,6.296759877662807270e+01,3.245206990842265071e+01,3.390855629087599965e+01,1.980368468171568352e+01,2.262590319360229074e+01,6.690430109763154576e+01,7.975425956812853201e+01,3.419140572403448886e+01,2.056354269279001912e+01
3.283018092093892903e+01,3.185301348499507412e+01,3.044471803456708514e+01,1.532069011908839684e+01,2.302966593274215867e+01,1.095600623158977527e+01,1.120665524733821883e+01,1.813603236561210608e+01,2.497917270712888538e+01,3.640258584734878866e+01,2.605944785733116831e+01
