1.940833378815700314e+02,1.613488294379818058e+02,1.732160512257052289e+02,1.919723771094594156e+02,9.108696354968064668e+01,9.596225847322153868e+01,9.228020016927871438e+01,1.508649796796462113e+02,1.360653176498731227e+02,9.447424928813435940e+01,2.216107562416897281e+02
3.805170852645443347e+01,6.453512418928545458e+01,7.742451128019769158e+01,5.175202264670466690e+01,5.010469699100382712e+01,4.796668772427367600e+01,6.086222305821760870e+01,7.932657367115642444e+01,8.131813315763305638e+01,9.453088846171507953e+01,5.041778921723673790e+01
5.818952616157994129e+01,4.953495942386342676e+01,3.273316911420614872e+01,2.922040076085144022e+01,6.311333775557598358e+01,6.043182289717125855e+01,3.284338160603906687e+01,3.555024386519777124e+01,2.479249268626040958e+01,3.187689988225877258e+01,4.257749316361333314e+01
6.425798943653391859e+01,6.888140166196193093e+01,3.529502414777140018e+01,6.487172050465542839e+01,8.854473387864558731e+01,5.631872485110341131e+01,4.135961766579187326e+01,3.811012688883054267e+01,4.696386807052424217e+01,7.119266708215687345e+01,8.201615699660391101e+01
1.284899112681373765e+02,1.657147593374789949e+02,1.451737533989372650e+02,1.217537741000607383e+02,2.427380188614970393e+02,4.354983051270137935e+02,4.778273817977947147e+02,2.837923016335607826e+02,1.315816623197105457e+02,1.321090818914161673e+02,1.005340593994128255e+02
4.238228650277785192e+01,9.633290546046497127e+01,8.998475674705154859e+01,7.560382841119593422e+01,1.226064414893124450e+02,6.530516874380919035e+01,2.504593848409060186e+01,3.797565658972052205e+01,4.315007352714449951e+01,6.182367103615003145e+01,5.318692708015316839e+01
6.643929163313191566e+01,5.798414475113765576e+01,6.837970474409334543e+01,9.651862905880001620e+01,8.645508810865948135e+01,8.319673034268608092e+01,7.007779214193388384e+01,5.020169568775617108e+01,1.068185339333623034e+02,8.899644574970363919e+01,8.204221908472953828e+01
1.186692027079511860e+02,7.569401936474064030e+01,1.267573187563352519e+02,1.035974683402232728e+02,1.069133180382822133e+02,5.170758439927807615e+01,4.329766276295674743e+01,6.611120517881273884e+01,8.147085587362911951e+01,7.868986158198006819e+01,8.190356128170071770e+01
8.348829970847559707e+02,3.606109556025759844e+02,2.477660714017226837e+02,3.678398811132965420e+02,6.014622821240595840e+02,4.421599893718624799e+02,1.686992118558227389e+02,2.841935288981352414e+02,2.016890437864428520e+02,2.785816233049964126e+02,3.038394842573663368e+02
9.956343597296755377e+01,8.107544713571762429e+01,5.534637464354139524e+01,5.592824776025913991e+01,4.251315187199463708e+01,5.316700587369489739e+01,7.313711011116215843e+01,6.424805335522867722e+01,5.514780029073548206e+01,3.614873368759774763e+01,4.407547647922878298e+01
1.049376872802452709e+02,1.806110249465249069e+02,2.176792648654022457e+02,9.644908866698492034e+01,8.968982261171186110e+01,6.429548237744683092e+01,8.737659564310824578e+01,6.135723146017550533e+01,7.821513231388620113e+01,9.289112771896400034e+01,7.399934949525969330e+01
5.219921501971927569e+01,4.255682808200937473e+01,7.422610519632543458e+01,7.928210894839851619e+01,4.689151033978612304e+01,2.811810463646947866e+01,6.585076673511950673e+01,9.913228497739640943e+01,7.587587666157494937e+01,2.139775436117307095e+02,3.402821518120732094e+02
2.621435376695296782e+02,1.851830101208925328e+02,1.126110101099275482e+02,3.704683879582682948e+02,3.965061021332936662e+02,1.216966967623295943e+02,2.330621424966907966e+02,2.771834714478184765e+02,2.111370110471223143e+02,2.144519603142045412e+02,1.712035281870863344e+02
9.353118881718526723e+01,8.380768217757663763e+01,1.090340232717610007e+02,1.142276180353219814e+02,1.279516085955570333e+02,7.840003280522995510e+01,6.215740483360065838e+01,9.608761180869819896e+01,9.423875152821754853e+01,7.809582731685044621e+01,7.158904699902437585e+01
9.649326687295875615e+01,9.535844177697133262e+01,9.239747583789618091e+01,5.383928417618852080e+01,7.665139333490024853e+01,6.219235795720802429e+01,4.822258342734318859e+01,7.662247917315480095e+01,9.518185592849998500e+01,6.631411301230856736e+01,3.804143231639871914e+01
1.720221753730892544e+02,1.115857625686950740e+02,7.270432126335329315e+01,9.450193730596510022e+01,1.017282996152283090e+02,7.506549434520445629e+01,6.957723672454987707e+01,1.256361963584069201e+02,1.119328983709136338e+02,8.335743840123654991e+01,7.705003153798237747e+01
2.212655724745806367e+02,2.066784066091151431e+02,1.740490317120054158e+02,2.373589956643914718e+02,2.705939079984816544e+02,1.806938326269844310e+02,1.128833841489876590e+02,1.075455961986052102e+02,1.573144418565347280e+02,1.543304787898504742e+02,3.047995263333996263e+02
8.838127145157035613e+01,1.318254807493191549e+02,1.187216531132665551e+02,6.658497648100293986e+01,7.879608799859897772e+01,8.481317477860200427e+01,5.689699695415266234e+01,4.741711678203397895e+01,4.546227554442801733e+01,1.283560721313434954e+02,1.457396423274225299e+02
9.689191302901227232e+01,9.136245697950833744e+01,1.532656416990524519e+02,1.028820657537420544e+02,8.204528273565527741e+01,9.423316979617420941e+01,9.186795484403343437e+01,8.504316168419212829e+01,4.618302303720454915e+01,3.696349378090995685e+01,3.522301806521531375e+01
2.132624036178559948e+02,2.953463494253828117e+02,2.143660071763352448e+02,2.190150896801474403e+02,2.686244945730365430e+02,1.449910039260777239e+02,1.694253368304059109e+02,2.106695191938804612e+02,2.220496997447276044e+02,2.045045959350524925e+02,1.141348498427533258e+02
